date,value
2022-01-04,68163.09
2022-02-01,63005.92
2022-03-01,60112.19
2022-04-01,63520.77
2022-05-03,56735.23
2022-06-01,55084.29
2022-07-01,51250.16
2022-08-01,58393.41
2022-09-01,54354.60
2022-10-03,51764.31
2022-11-01,52919.35
2022-12-01,55348.31
