date,value
2021-01-04,52363.37
2021-02-01,54228.50
2021-03-01,54645.78
2021-04-01,55060.44
2021-05-04,56051.51
2021-06-01,56161.53
2021-07-01,61005.01
2021-08-02,63133.99
2021-09-01,64710.88
2021-10-01,61533.83
2021-11-01,67133.50
2021-12-01,69397.17
