date,value
2019-01-02,24771.99
2019-02-01,27441.37
2019-03-01,28160.62
2019-04-01,28871.77
2019-05-01,30337.46
2019-06-03,27440.81
2019-07-01,30013.55
2019-08-01,30919.19
2019-09-02,29622.74
2019-10-01,30849.72
2019-11-01,32268.63
2019-12-02,33293.62
