date,value
2009-01-01,47.50
2009-02-02,42.51
2009-03-02,39.88
2009-04-01,44.60
2009-05-04,55.68
2009-06-01,78.08
2009-07-01,80.04
2009-08-03,87.19
2009-09-01,84.74
2009-10-01,93.13
2009-11-03,89.65
2009-12-01,101.09
