date,value
2007-01-02,73.50
2007-02-01,74.50
2007-03-01,68.80
2007-04-02,67.80
2007-05-03,78.40
2007-06-01,82.89
2007-07-02,89.80
2007-08-01,86.45
2007-09-03,89.46
2007-10-01,102.40
2007-11-01,108.80
2007-12-03,119.48
