date,value
2013-01-01,124.12
2013-02-01,123.35
2013-03-01,117.48
2013-04-01,113.44
2013-05-02,120.66
2013-06-03,123.25
2013-07-01,119.08
2013-08-01,111.52
2013-09-02,107.87
2013-10-01,115.13
2013-11-01,122.74
2013-12-02,124.46
