date,value
2005-01-03,46.00
2005-02-01,42.70
2005-03-01,43.90
2005-04-04,44.70
2005-05-02,40.70
2005-06-01,44.85
2005-07-04,45.80
2005-08-01,49.84
2005-09-01,51.50
2005-10-03,54.10
2005-11-01,50.00
2005-12-01,54.10
