date,value
2004-01-01,355.00
2004-02-03,335.00
2004-03-01,33.25
2004-04-01,34.85
2004-05-04,37.00
2004-06-01,28.90
2004-07-01,32.00
2004-08-02,30.75
2004-09-01,32.20
2004-10-01,35.50
2004-11-01,35.50
2004-12-01,38.80
