date,value
2010-01-04,105.66
2010-02-01,101.48
2010-03-02,102.70
2010-04-01,108.65
2010-05-03,110.95
2010-06-01,105.56
2010-07-01,113.27
2010-08-02,116.82
2010-09-01,119.02
2010-10-01,128.42
2010-11-01,132.52
2010-12-01,127.32
