date,value
2006-01-02,56.80
2006-02-01,60.15
2006-03-02,62.50
2006-04-03,65.80
2006-05-02,70.50
2006-06-01,58.50
2006-07-03,53.95
2006-08-03,55.50
2006-09-01,60.70
2006-10-03,66.10
2006-11-01,69.50
2006-12-01,72.80
