date,value
2012-01-02,83.15
2012-02-01,98.70
2012-03-01,103.26
2012-04-02,104.88
2012-05-02,101.45
2012-06-01,95.71
2012-07-02,101.38
2012-08-01,100.41
2012-09-03,101.03
2012-10-01,111.05
2012-11-01,110.15
2012-12-03,118.98
