date,value
2018-01-01,315.50
2018-02-01,309.97
2018-03-01,298.76
2018-04-02,298.29
2018-05-02,309.77
2018-06-01,295.57
2018-07-02,286.95
2018-08-01,305.65
2018-09-03,319.10
2018-10-01,280.81
2018-11-01,275.17
2018-12-03,285.12
