date,value
2017-01-02,218.61
2017-02-01,239.33
2017-03-01,247.50
2017-04-03,255.01
2017-05-02,268.19
2017-06-01,264.12
2017-07-03,269.10
2017-08-01,282.97
2017-09-01,287.78
2017-10-03,283.82
2017-11-01,304.90
2017-12-01,300.88
