date,value
2016-01-01,203.62
2016-02-01,186.65
2016-03-01,179.78
2016-04-01,189.55
2016-05-02,197.74
2016-06-01,199.17
2016-07-01,208.66
2016-08-01,225.35
2016-09-01,231.13
2016-10-03,236.41
2016-11-01,239.50
2016-12-01,222.12
