date,value
2022-01-03,446.81
2022-02-01,437.22
2022-03-02,420.10
2022-04-01,438.27
2022-05-02,446.39
2022-06-01,407.65
2022-07-01,390.18
2022-08-01,437.52
2022-09-01,461.19
2022-10-03,438.54
2022-11-01,454.77
2022-12-01,463.18
