date,value
2019-01-01,289.71
2019-02-01,276.88
2019-03-01,276.86
2019-04-01,291.48
2019-05-02,285.56
2019-06-03,288.94
2019-07-01,283.17
2019-08-01,266.59
2019-09-03,268.39
2019-10-01,281.97
2019-11-01,297.75
2019-12-02,296.69
