date,value
2020-01-01,293.53
2020-02-01,286.27
2020-03-02,275.84
2020-04-01,218.67
2020-05-04,240.30
2020-06-01,254.16
2020-07-01,269.42
2020-08-03,279.70
2020-09-01,283.04
2020-10-01,283.81
2020-11-02,285.67
2020-12-01,321.77
